"participant","modality","ortho_French","inversed_aline","lev_similarity","type","first_modality","list","RT"
27,"V","chanson",0.389189189189189,0.286,"noncognate","V",3,676.660537238681
27,"A","chemin",0.335135135135135,0,"noncognate","V",3,1263.83977313574
27,"V","chemin",0.335135135135135,0,"noncognate","V",3,1006.50879286416
27,"A","chéri",0.340425531914894,0.143,"noncognate","V",3,1266.79541911501
27,"V","chéri",0.340425531914894,0.143,"noncognate","V",3,490.969130180344
27,"A","cheville",0.25531914893617,0.25,"noncognate","V",3,1116.18703513232
27,"V","cheville",0.25531914893617,0.25,"noncognate","V",3,1115.24969548298
27,"A","chiffre",0.13125,0,"noncognate","V",3,1977.72617012745
27,"V","chiffre",0.13125,0,"noncognate","V",3,1082.46711122764
27,"A","chômage",0.391208791208791,0.167,"noncognate","V",3,1388.70969612261
27,"V","chômage",0.391208791208791,0.167,"noncognate","V",3,611.906999945897
27,"A","coiffeur",0.365714285714286,0.273,"noncognate","V",3,619.655171230994
27,"V","coiffeur",0.365714285714286,0.273,"noncognate","V",3,646.108772920933
27,"A","colline",0.381818181818182,0.286,"noncognate","V",3,486.648216178054
27,"V","colline",0.381818181818182,0.286,"noncognate","V",3,774.146977079259
27,"A","concours",0.452941176470588,0.375,"noncognate","V",3,644.467622802412
27,"V","concours",0.452941176470588,0.375,"noncognate","V",3,1344.87189803872
27,"A","couche",0.0606060606060606,0,"noncognate","V",3,717.368155723754
27,"V","couche",0.0606060606060606,0,"noncognate","V",3,1108.53537515758
27,"A","couloir",0.434042553191489,0.143,"noncognate","V",3,1348.65465437553
27,"V","couloir",0.434042553191489,0.143,"noncognate","V",3,867.077776861576
27,"A","crainte",0.227027027027027,0.143,"noncognate","V",3,863.043058869343
27,"V","crainte",0.227027027027027,0.143,"noncognate","V",3,881.98696588702
27,"A","criminel",0.8329412,0.875,"cognate","V",3,1401.51096053766
27,"V","criminel",0.8329412,0.875,"cognate","V",3,682.332303430209
27,"A","croyance",0.373333333333333,0,"noncognate","V",3,523.302755335965
27,"V","croyance",0.373333333333333,0,"noncognate","V",3,1304.16164139752
27,"A","danger",0.656,1,"cognate","V",3,519.020865782375
27,"V","danger",0.656,1,"cognate","V",3,1643.26767016639
27,"A","déchet",0.427906976744186,0.167,"noncognate","V",3,904.391950550551
27,"V","déchet",0.427906976744186,0.167,"noncognate","V",3,810.988090949638
27,"A","désastre",0.8512821,0.625,"cognate","V",3,640.203285208365
27,"V","désastre",0.8512821,0.625,"cognate","V",3,674.422977334728
27,"A","destin",0.7625,0.857,"cognate","V",3,1012.37701308234
27,"V","destin",0.7625,0.857,"cognate","V",3,892.761107287325
27,"A","douleur",0.306382978723404,0,"noncognate","V",3,1848.59271316196
27,"V","douleur",0.306382978723404,0,"noncognate","V",3,766.648958363087
27,"A","écart",0.426229508196721,0.125,"noncognate","V",3,1482.06209218789
27,"V","écart",0.426229508196721,0.125,"noncognate","V",3,911.931239927025
27,"A","écriture",0.507462686567164,0.375,"noncognate","V",3,487.263998303068
27,"V","écriture",0.507462686567164,0.375,"noncognate","V",3,763.367241594869
27,"A","église",0.354545454545454,0,"noncognate","V",3,659.83752857742
27,"V","église",0.354545454545454,0,"noncognate","V",3,716.771678606535
27,"A","élection",0.7641791,0.875,"cognate","V",3,823.233085046033
27,"V","élection",0.7641791,0.875,"cognate","V",3,1133.94400927013
27,"A","endroit",0.288,0,"noncognate","V",3,931.71035043301
27,"V","endroit",0.288,0,"noncognate","V",3,1582.72402503348
27,"A","enfance",0.29375,0,"noncognate","V",3,909.009959000579
27,"V","enfance",0.29375,0,"noncognate","V",3,1283.19491863149
27,"A","enfer",0.227027027027027,0,"noncognate","V",3,1388.31992159314
27,"V","enfer",0.227027027027027,0,"noncognate","V",3,726.818671325457
27,"A","ennemi",1,0.667,"cognate","V",3,757.970180721892
27,"V","ennemi",1,0.667,"cognate","V",3,721.698213162018
27,"A","escalier",0.613333333333333,0.375,"noncognate","V",3,977.943883675895
27,"V","escalier",0.613333333333333,0.375,"noncognate","V",3,881.72770880275
27,"A","espoir",0.376,0.167,"noncognate","V",3,1146.40741138396
27,"V","espoir",0.376,0.167,"noncognate","V",3,801.075820856873
27,"A","étoile",0.49,0.167,"noncognate","V",3,817.292189781867
27,"V","étoile",0.49,0.167,"noncognate","V",3,566.655859133493
27,"A","exercice",0.7238095,0.875,"cognate","V",3,1215.15653785127
27,"V","exercice",0.7238095,0.875,"cognate","V",3,747.49154318873
27,"A","farine",0.48,0.167,"noncognate","V",3,758.034375354887
27,"V","farine",0.48,0.167,"noncognate","V",3,962.559961841848
27,"A","fenêtre",0.466666666666667,0.143,"noncognate","V",3,461.760413398023
27,"V","fenêtre",0.466666666666667,0.143,"noncognate","V",3,1118.06359558812
27,"A","flèche",0.25,0,"noncognate","V",3,1082.16191420561
27,"V","flèche",0.25,0,"noncognate","V",3,764.680047520431
27,"A","fleur",0.6808511,0.5,"cognate","V",3,1205.93426606734
27,"V","fleur",0.6808511,0.5,"cognate","V",3,708.572286640341
27,"A","force",0.8195122,1,"cognate","V",3,871.499501285715
27,"V","force",0.8195122,1,"cognate","V",3,1057.03915412593
27,"A","frein",0.254545454545455,0.2,"noncognate","V",3,1026.58552743245
27,"V","frein",0.254545454545455,0.2,"noncognate","V",3,827.251946941395
27,"A","fuite",0.475675675675676,0,"noncognate","V",3,1391.49715961218
27,"V","fuite",0.475675675675676,0,"noncognate","V",3,1158.42180689589
27,"A","garage",0.762963,1,"cognate","V",3,793.845533780684
27,"V","garage",0.762963,1,"cognate","V",3,1036.34217124669
27,"A","gauche",0.31219512195122,0,"noncognate","V",3,1058.47288553779
27,"V","gauche",0.31219512195122,0,"noncognate","V",3,988.040437109619
27,"A","génie",0.768,0.5,"cognate","V",3,1195.9648848996
27,"V","génie",0.768,0.5,"cognate","V",3,613.526316891941
27,"A","honneur",0.569697,0.714,"cognate","V",3,679.710869963778
27,"V","honneur",0.569697,0.714,"cognate","V",3,1339.33494769636
27,"A","hôpital",0.7042254,0.75,"cognate","V",3,644.521563418988
27,"V","hôpital",0.7042254,0.75,"cognate","V",3,502.712663013014
27,"A","horloge",0.501960784313725,0.286,"noncognate","V",3,513.914076413987
27,"V","horloge",0.501960784313725,0.286,"noncognate","V",3,1077.43852102248
27,"A","huître",0.530232558139535,0.167,"noncognate","V",3,1014.33859648241
27,"V","huître",0.530232558139535,0.167,"noncognate","V",3,792.867079966725
27,"A","image",0.92,1,"cognate","V",3,977.093645661584
27,"V","image",0.92,1,"cognate","V",3,1250.06204849348
27,"A","immeuble",0.459016393442623,0,"noncognate","V",3,584.055520799471
27,"V","immeuble",0.459016393442623,0,"noncognate","V",3,688.939947450236
27,"A","incident",0.5373134,1,"cognate","V",3,1152.29043674914
27,"V","incident",0.5373134,1,"cognate","V",3,515.915016477272
27,"A","insecte",0.8,0.857,"cognate","V",3,823.529151484409
27,"V","insecte",0.8,0.857,"cognate","V",3,1284.26899614927
27,"A","jambe",0.352941176470588,0,"noncognate","V",3,903.098930937598
27,"V","jambe",0.352941176470588,0,"noncognate","V",3,1498.11161422026
27,"A","jardin",0.572549,0.667,"cognate","V",3,1347.923120495
27,"V","jardin",0.572549,0.667,"cognate","V",3,902.508714656777
27,"A","jeunesse",0.49,0.125,"noncognate","V",3,821.468394467723
27,"V","jeunesse",0.49,0.125,"noncognate","V",3,846.588710335071
27,"A","journée",0.4,0,"noncognate","V",3,523.715330068217
27,"V","journée",0.4,0,"noncognate","V",3,485.232742794468
27,"A","juge",0.8823529,0.8,"cognate","V",3,1203.39780244887
27,"V","juge",0.8823529,0.8,"cognate","V",3,1659.98812710226
27,"A","jumeau",0.5,0,"noncognate","V",3,743.275801979534
27,"V","jumeau",0.5,0,"noncognate","V",3,658.323586056012
27,"A","jungle",0.7636364,1,"cognate","V",3,918.715238854135
27,"V","jungle",0.7636364,1,"cognate","V",3,543.154576536621
27,"A","légume",0.441176470588235,0.222,"noncognate","V",3,953.793780289794
27,"V","légume",0.441176470588235,0.222,"noncognate","V",3,720.898569629937
27,"A","lessive",0.456,0.286,"noncognate","V",3,480.796546581276
27,"V","lessive",0.456,0.286,"noncognate","V",3,990.728637220634
27,"A","lion",0.5,1,"cognate","V",3,726.147181118784
27,"V","lion",0.5,1,"cognate","V",3,681.824686041063
27,"A","logement",0.48,0.25,"noncognate","V",3,1168.70163586425
27,"V","logement",0.48,0.25,"noncognate","V",3,1150.77086831706
27,"A","lumière",0.48,0.286,"noncognate","V",3,589.802395346776
27,"V","lumière",0.48,0.286,"noncognate","V",3,842.930647840273
27,"A","lune",0.517647058823529,0,"noncognate","V",3,860.424571711186
27,"V","lune",0.517647058823529,0,"noncognate","V",3,861.671836698595
27,"A","maladie",0.512280701754386,0.143,"noncognate","V",3,714.592196580077
27,"V","maladie",0.512280701754386,0.143,"noncognate","V",3,567.09395138737
27,"A","manche",0.302439024390244,0.167,"noncognate","V",3,930.975320982542
27,"V","manche",0.302439024390244,0.167,"noncognate","V",3,814.667785040772
27,"A","manque",0.435294117647059,0.167,"noncognate","V",3,480.245054866049
27,"V","manque",0.435294117647059,0.167,"noncognate","V",3,941.349008944688
27,"A","mariage",0.7157895,0.875,"cognate","V",3,767.599646991192
27,"V","mariage",0.7157895,0.875,"cognate","V",3,836.999027035751
27,"A","marteau",0.4,0.286,"noncognate","V",3,583.439736616152
27,"V","marteau",0.4,0.286,"noncognate","V",3,1174.58680405721
27,"A","métier",0.393939393939394,0.2,"noncognate","V",3,818.867244353274
27,"V","métier",0.393939393939394,0.2,"noncognate","V",3,721.337763310457
27,"A","meurtre",0.517647058823529,0.429,"noncognate","V",3,943.299406057311
27,"V","meurtre",0.517647058823529,0.429,"noncognate","V",3,826.835600027821
27,"A","miel",0.46,0.2,"noncognate","V",3,715.074075350129
27,"V","miel",0.46,0.2,"noncognate","V",3,1148.02613835872
27,"A","minuit",0.68,0.5,"cognate","V",3,757.385339605132
27,"V","minuit",0.68,0.5,"cognate","V",3,643.739030956264
27,"A","moitié",0.325581395348837,0,"noncognate","V",3,1119.90792181588
27,"V","moitié",0.325581395348837,0,"noncognate","V",3,1006.14716492645
27,"A","montre",0.227027027027027,0.167,"noncognate","V",3,712.641191667625
27,"V","montre",0.227027027027027,0.167,"noncognate","V",3,604.703077177743
27,"A","morceau",0.463636363636364,0.286,"noncognate","V",3,594.502162123045
27,"V","morceau",0.463636363636364,0.286,"noncognate","V",3,836.629513605955
27,"A","mouton",0.356756756756757,0,"noncognate","V",3,813.388934391287
27,"V","mouton",0.356756756756757,0,"noncognate","V",3,596.779963854294
27,"A","muscle",0.8,1,"cognate","V",3,708.631022476455
27,"V","muscle",0.8,1,"cognate","V",3,664.85037131512
27,"A","niveau",0.427272727272727,0.333,"noncognate","V",3,981.314545324974
27,"V","niveau",0.427272727272727,0.333,"noncognate","V",3,952.993255502283
27,"A","nuage",0.348936170212766,0,"noncognate","V",3,736.343619154214
27,"V","nuage",0.348936170212766,0,"noncognate","V",3,627.537927325437
27,"A","oeuvre",0.28,0.167,"noncognate","V",3,700.339038157913
27,"V","oeuvre",0.28,0.167,"noncognate","V",3,795.528155393004
27,"A","oignon",0.4333333,0.5,"cognate","V",3,901.318551026892
27,"V","oignon",0.4333333,0.5,"cognate","V",3,616.599631173744
27,"A","onde",0.323076923076923,0.25,"noncognate","V",3,652.760132484335
27,"V","onde",0.323076923076923,0.25,"noncognate","V",3,630.10685596966
27,"A","opinion",0.7254237,1,"cognate","V",3,1003.58002886162
27,"V","opinion",0.7254237,1,"cognate","V",3,480.539062213207
27,"A","orgueil",0.256,0.286,"noncognate","V",3,841.111029059236
27,"V","orgueil",0.256,0.286,"noncognate","V",3,709.315298065981
27,"A","panier",0.428070175438596,0.333,"noncognate","V",3,943.000435547546
27,"V","panier",0.428070175438596,0.333,"noncognate","V",3,601.382873347943
27,"A","papillon",0.521212121212121,0,"noncognate","V",3,902.933699039146
27,"V","papillon",0.521212121212121,0,"noncognate","V",3,1147.3800458518
27,"A","patron",0.590909090909091,0,"noncognate","V",3,735.434358576632
27,"V","patron",0.590909090909091,0,"noncognate","V",3,750.015411614043
27,"A","paysage",0.324324324324324,0.444,"noncognate","V",3,1123.63345843601
27,"V","paysage",0.324324324324324,0.444,"noncognate","V",3,1002.54680561831
27,"A","paysan",0.6296296,0.571,"cognate","V",3,946.949493896048
27,"V","paysan",0.6296296,0.571,"cognate","V",3,481.453502947088
27,"A","perle",0.7902439,0.6,"cognate","V",3,1170.49301809539
27,"V","perle",0.7902439,0.6,"cognate","V",3,774.84250510939
27,"A","pigeon",0.7234043,1,"cognate","V",3,740.846482720738
27,"V","pigeon",0.7234043,1,"cognate","V",3,1385.75721535903
27,"A","plante",0.7927273,0.833,"cognate","V",3,774.501356483154
27,"V","plante",0.7927273,0.833,"cognate","V",3,962.634802819543
27,"A","poisson",0.61,0.286,"noncognate","V",3,1093.26584928085
27,"V","poisson",0.61,0.286,"noncognate","V",3,896.889220951525
27,"A","poitrine",0.426229508196721,0,"noncognate","V",3,724.466153862222
27,"V","poitrine",0.426229508196721,0,"noncognate","V",3,912.057632054954
27,"A","poubelle",0.445454545454545,0.125,"noncognate","V",3,1568.33642530834
27,"V","poubelle",0.445454545454545,0.125,"noncognate","V",3,817.992380943311
27,"A","poupée",0.313513513513514,0.167,"noncognate","V",3,1372.85363127644
27,"V","poupée",0.313513513513514,0.167,"noncognate","V",3,865.995151758868
27,"A","prison",0.6344828,1,"cognate","V",3,1154.93230103313
27,"V","prison",0.6344828,1,"cognate","V",3,1281.08372558567
27,"A","produit",0.5183099,0.857,"cognate","V",3,806.627920013732
27,"V","produit",0.5183099,0.857,"cognate","V",3,683.923125729665
27,"A","qualité",0.9015873,0.857,"cognate","V",3,666.28943746754
27,"V","qualité",0.9015873,0.857,"cognate","V",3,805.187082760796
27,"A","regard",0.362962962962963,0,"noncognate","V",3,635.334588956219
27,"V","regard",0.362962962962963,0,"noncognate","V",3,729.192330146454
27,"A","réseau",0.352,0,"noncognate","V",3,564.802574181293
27,"V","réseau",0.352,0,"noncognate","V",3,553.052764868857
27,"A","rideau",0.445454545454545,0.143,"noncognate","V",3,950.684075006189
27,"V","rideau",0.445454545454545,0.143,"noncognate","V",3,523.24737764644
27,"A","rumeur",0.493617,0.833,"cognate","V",3,757.100511718329
27,"V","rumeur",0.493617,0.833,"cognate","V",3,847.885453753464
27,"A","saucisse",0.8222222,0.5,"cognate","V",3,1055.38431674092
27,"V","saucisse",0.8222222,0.5,"cognate","V",3,984.744548871049
27,"A","séjour",0.468085106382979,0.167,"noncognate","V",3,1467.47589957999
27,"V","séjour",0.468085106382979,0.167,"noncognate","V",3,1129.77105939536
27,"A","siècle",0.5125,0,"noncognate","V",3,671.271189986416
27,"V","siècle",0.5125,0,"noncognate","V",3,600.429116348725
27,"A","soeur",0.518181818181818,0.333,"noncognate","V",3,1017.52056683711
27,"V","soeur",0.518181818181818,0.333,"noncognate","V",3,1013.71202205578
27,"A","soin",0.183606557377049,0.111,"noncognate","V",3,894.327471388318
27,"V","soin",0.183606557377049,0.111,"noncognate","V",3,711.061245159372
27,"A","soldat",0.8280702,0.571,"cognate","V",3,771.690847392119
27,"V","soldat",0.8280702,0.571,"cognate","V",3,610.814106508118
27,"A","soleil",0.47,0.167,"noncognate","V",3,735.606639714973
27,"V","soleil",0.47,0.167,"noncognate","V",3,852.203184680769
27,"A","sourire",0.422222222222222,0.429,"noncognate","V",3,1073.48218167544
27,"V","sourire",0.422222222222222,0.429,"noncognate","V",3,800.056921517615
27,"A","survie",0.6,0.625,"cognate","V",3,736.137063332371
27,"V","survie",0.6,0.625,"cognate","V",3,980.88398172278
27,"A","témoin",0.49811320754717,0,"noncognate","V",3,911.563728623897
27,"V","témoin",0.49811320754717,0,"noncognate","V",3,1417.95611832451
27,"A","tiroir",0.408,0.167,"noncognate","V",3,1184.00962794714
27,"V","tiroir",0.408,0.167,"noncognate","V",3,1496.40368396451
27,"A","trésor",0.6229508,0.5,"cognate","V",3,1356.59226572376
27,"V","trésor",0.6229508,0.5,"cognate","V",3,904.992404813784
27,"A","viande",0.508108108108108,0.167,"noncognate","V",3,784.275233791948
27,"V","viande",0.508108108108108,0.167,"noncognate","V",3,1039.73613017393
27,"A","victime",1,0.857,"cognate","V",3,761.983736122491
27,"V","victime",1,0.857,"cognate","V",3,944.50109026072
27,"A","victoire",0.7513514,0.75,"cognate","V",3,830.810544502548
27,"V","victoire",0.7513514,0.75,"cognate","V",3,742.592219034201
28,"A","abeille",0.769230769230769,0.429,"noncognate","V",1,627.60834932609
28,"V","abeille",0.769230769230769,0.429,"noncognate","V",1,917.564468134149
28,"A","acteur",0.7659574,0.667,"cognate","V",1,578.295894596502
28,"V","acteur",0.7659574,0.667,"cognate","V",1,1078.66465731744
28,"A","adresse",0.7703704,0.714,"cognate","V",1,703.422967776748
28,"V","adresse",0.7703704,0.714,"cognate","V",1,873.236857912559
28,"A","aéroport",0.5428571,0.75,"cognate","V",1,565.692327224978
28,"V","aéroport",0.5428571,0.75,"cognate","V",1,947.212756067732
28,"A","ancêtre",0.54375,0.5,"cognate","V",1,1478.45213016124
28,"V","ancêtre",0.54375,0.5,"cognate","V",1,1053.74391133435
28,"A","anneau",0.426666666666667,0.167,"noncognate","V",1,953.142914867909
28,"V","anneau",0.426666666666667,0.167,"noncognate","V",1,1049.27154682924
28,"A","arbre",0.253658536585366,0.4,"noncognate","V",1,1009.10270838807
28,"V","arbre",0.253658536585366,0.4,"noncognate","V",1,620.279794079401
28,"A","assiette",0.592,0.25,"noncognate","V",1,528.459262714799
28,"V","assiette",0.592,0.25,"noncognate","V",1,934.253425295382
28,"A","attaque",0.95,0.571,"cognate","V",1,706.297802873857
28,"V","attaque",0.95,0.571,"cognate","V",1,1049.86388055823
28,"A","avance",0.637037,0.857,"cognate","V",1,1387.36675061655
28,"V","avance",0.637037,0.857,"cognate","V",1,1117.92953558362
28,"A","avenir",0.407547169811321,0,"noncognate","V",1,1031.34826248014
28,"V","avenir",0.407547169811321,0,"noncognate","V",1,1163.70303000354
28,"A","balcon",0.73125,0.857,"cognate","V",1,887.615291592537
28,"V","balcon",0.73125,0.857,"cognate","V",1,962.126617726622
28,"A","banlieue",0.336,0,"noncognate","V",1,500.679203524345
28,"V","banlieue",0.336,0,"noncognate","V",1,1032.18820263642
28,"A","bateau",0.82,0.333,"noncognate","V",1,1190.75967818198
28,"V","bateau",0.82,0.333,"noncognate","V",1,801.454073222494
28,"A","biscuit",0.84375,1,"cognate","V",1,1067.52223093564
28,"V","biscuit",0.84375,1,"cognate","V",1,856.913660311213
28,"A","blague",0.472727272727273,0.167,"noncognate","V",1,831.406259067835
28,"V","blague",0.472727272727273,0.167,"noncognate","V",1,714.185646871424
28,"A","blessure",0.34375,0.25,"noncognate","V",1,1271.92881745137
28,"V","blessure",0.34375,0.25,"noncognate","V",1,757.471663530736
28,"A","bonbon",0.28,0,"noncognate","V",1,469.16058837423
28,"V","bonbon",0.28,0,"noncognate","V",1,1043.64342913781
28,"A","bonheur",0.37,0.143,"noncognate","V",1,852.264178854832
28,"V","bonheur",0.37,0.143,"noncognate","V",1,1420.25546474795
28,"A","bougie",0.313725490196078,0.167,"noncognate","V",1,871.477323361613
28,"V","bougie",0.313725490196078,0.167,"noncognate","V",1,1056.42376709048
28,"A","branche",0.5890909,0.857,"cognate","V",1,1100.551385508
28,"V","branche",0.5890909,0.857,"cognate","V",1,1321.00434955373
28,"A","bruit",0.44,0,"noncognate","V",1,657.91572418894
28,"V","bruit",0.44,0,"noncognate","V",1,793.518437960925
28,"A","carnet",0.29375,0,"noncognate","V",1,1455.26519148132
28,"V","carnet",0.29375,0,"noncognate","V",1,957.237719246336
28,"A","cendre",0.364705882352941,0,"noncognate","V",1,911.120585223859
28,"V","cendre",0.364705882352941,0,"noncognate","V",1,769.6076496135
28,"A","centaine",0.373333333333333,0.125,"noncognate","V",1,1251.07820846834
28,"V","centaine",0.373333333333333,0.125,"noncognate","V",1,902.375472946027
28,"A","cerveau",0.259259259259259,0.143,"noncognate","V",1,1323.72016705731
28,"V","cerveau",0.259259259259259,0.143,"noncognate","V",1,909.456173044935
28,"A","chagrin",0.36078431372549,0.286,"noncognate","V",1,922.245972611167
28,"V","chagrin",0.36078431372549,0.286,"noncognate","V",1,860.426977243182
28,"A","chanson",0.389189189189189,0.286,"noncognate","V",1,1025.64915149202
28,"V","chanson",0.389189189189189,0.286,"noncognate","V",1,941.015559061427
28,"A","chemin",0.335135135135135,0,"noncognate","V",1,961.84089919355
28,"V","chemin",0.335135135135135,0,"noncognate","V",1,606.017346073825
28,"A","chéri",0.340425531914894,0.143,"noncognate","V",1,1010.09072787526
28,"V","chéri",0.340425531914894,0.143,"noncognate","V",1,1015.99609157439
28,"A","cheville",0.25531914893617,0.25,"noncognate","V",1,684.264227112312
28,"V","cheville",0.25531914893617,0.25,"noncognate","V",1,1042.09918340765
28,"A","chiffre",0.13125,0,"noncognate","V",1,908.911631119434
28,"V","chiffre",0.13125,0,"noncognate","V",1,1123.71198404286
28,"A","chômage",0.391208791208791,0.167,"noncognate","V",1,1266.71112747778
28,"V","chômage",0.391208791208791,0.167,"noncognate","V",1,696.178397135694
28,"A","coiffeur",0.365714285714286,0.273,"noncognate","V",1,750.156084176322
28,"V","coiffeur",0.365714285714286,0.273,"noncognate","V",1,1174.40043184078
28,"A","colline",0.381818181818182,0.286,"noncognate","V",1,1042.83950184063
28,"V","colline",0.381818181818182,0.286,"noncognate","V",1,950.979662639534
28,"A","concours",0.452941176470588,0.375,"noncognate","V",1,1052.43230987681
28,"V","concours",0.452941176470588,0.375,"noncognate","V",1,1361.47852047086
28,"A","couche",0.0606060606060606,0,"noncognate","V",1,533.408307598427
28,"V","couche",0.0606060606060606,0,"noncognate","V",1,1038.3277992292
28,"A","couloir",0.434042553191489,0.143,"noncognate","V",1,1117.2878157257
28,"V","couloir",0.434042553191489,0.143,"noncognate","V",1,941.010952462112
28,"A","crainte",0.227027027027027,0.143,"noncognate","V",1,1022.12299883661
28,"V","crainte",0.227027027027027,0.143,"noncognate","V",1,761.178863891889
28,"A","criminel",0.8329412,0.875,"cognate","V",1,899.475078950942
28,"V","criminel",0.8329412,0.875,"cognate","V",1,1187.31281933259
28,"A","croyance",0.373333333333333,0,"noncognate","V",1,773.727991895875
28,"V","croyance",0.373333333333333,0,"noncognate","V",1,888.261009691672
28,"A","danger",0.656,1,"cognate","V",1,889.996464929259
28,"V","danger",0.656,1,"cognate","V",1,619.172599020457
28,"A","déchet",0.427906976744186,0.167,"noncognate","V",1,915.838089051712
28,"V","déchet",0.427906976744186,0.167,"noncognate","V",1,730.917263751753
28,"A","désastre",0.8512821,0.625,"cognate","V",1,586.308081515439
28,"V","désastre",0.8512821,0.625,"cognate","V",1,1288.60570485901
28,"A","destin",0.7625,0.857,"cognate","V",1,1120.29202712869
28,"V","destin",0.7625,0.857,"cognate","V",1,1184.82734656954
28,"A","douleur",0.306382978723404,0,"noncognate","V",1,752.990824453669
28,"V","douleur",0.306382978723404,0,"noncognate","V",1,895.542124690062
28,"A","écart",0.426229508196721,0.125,"noncognate","V",1,1194.72000431608
28,"V","écart",0.426229508196721,0.125,"noncognate","V",1,1216.94607999743
28,"A","écriture",0.507462686567164,0.375,"noncognate","V",1,663.940855876518
28,"V","écriture",0.507462686567164,0.375,"noncognate","V",1,935.038845252669
28,"A","église",0.354545454545454,0,"noncognate","V",1,915.560759549485
28,"V","église",0.354545454545454,0,"noncognate","V",1,761.170197124663
28,"A","élection",0.7641791,0.875,"cognate","V",1,1299.43997318636
28,"V","élection",0.7641791,0.875,"cognate","V",1,1047.65840705855
28,"A","endroit",0.288,0,"noncognate","V",1,775.378487253203
28,"V","endroit",0.288,0,"noncognate","V",1,907.409013802053
28,"A","enfance",0.29375,0,"noncognate","V",1,1285.44276334596
28,"V","enfance",0.29375,0,"noncognate","V",1,1409.02852415665
28,"A","enfer",0.227027027027027,0,"noncognate","V",1,1026.08194568815
28,"V","enfer",0.227027027027027,0,"noncognate","V",1,702.06882555741
28,"A","ennemi",1,0.667,"cognate","V",1,877.187341053
28,"V","ennemi",1,0.667,"cognate","V",1,788.71069015548
28,"A","escalier",0.613333333333333,0.375,"noncognate","V",1,807.692786856366
28,"V","escalier",0.613333333333333,0.375,"noncognate","V",1,901.297568210722
28,"A","espoir",0.376,0.167,"noncognate","V",1,1484.36353866125
28,"V","espoir",0.376,0.167,"noncognate","V",1,752.647331083737
28,"A","étoile",0.49,0.167,"noncognate","V",1,933.004365383762
28,"V","étoile",0.49,0.167,"noncognate","V",1,677.09776204453
28,"A","exercice",0.7238095,0.875,"cognate","V",1,720.256767756499
28,"V","exercice",0.7238095,0.875,"cognate","V",1,652.519276490863
28,"A","farine",0.48,0.167,"noncognate","V",1,614.088338923567
28,"V","farine",0.48,0.167,"noncognate","V",1,1069.7041162614
28,"A","fenêtre",0.466666666666667,0.143,"noncognate","V",1,837.826953373856
28,"V","fenêtre",0.466666666666667,0.143,"noncognate","V",1,937.19137581777
28,"A","flèche",0.25,0,"noncognate","V",1,599.964017642447
28,"V","flèche",0.25,0,"noncognate","V",1,1396.43823902238
28,"A","fleur",0.6808511,0.5,"cognate","V",1,1088.79677304678
28,"V","fleur",0.6808511,0.5,"cognate","V",1,726.224299606933
28,"A","force",0.8195122,1,"cognate","V",1,802.015868267292
28,"V","force",0.8195122,1,"cognate","V",1,758.306586671049
28,"A","frein",0.254545454545455,0.2,"noncognate","V",1,761.892219652337
28,"V","frein",0.254545454545455,0.2,"noncognate","V",1,944.219090432702
28,"A","fuite",0.475675675675676,0,"noncognate","V",1,838.120661772785
28,"V","fuite",0.475675675675676,0,"noncognate","V",1,811.85406965751
28,"A","garage",0.762963,1,"cognate","V",1,924.413780342608
28,"V","garage",0.762963,1,"cognate","V",1,1676.54125606585
28,"A","gauche",0.31219512195122,0,"noncognate","V",1,1014.11022449074
28,"V","gauche",0.31219512195122,0,"noncognate","V",1,931.879062038477
28,"A","génie",0.768,0.5,"cognate","V",1,1110.1045261577
28,"V","génie",0.768,0.5,"cognate","V",1,1140.10962691738
28,"A","honneur",0.569697,0.714,"cognate","V",1,941.396623653308
28,"V","honneur",0.569697,0.714,"cognate","V",1,537.804584144947
28,"A","hôpital",0.7042254,0.75,"cognate","V",1,658.419039614108
28,"V","hôpital",0.7042254,0.75,"cognate","V",1,1052.57527954128
28,"A","horloge",0.501960784313725,0.286,"noncognate","V",1,651.041471820852
28,"V","horloge",0.501960784313725,0.286,"noncognate","V",1,613.699617507574
28,"A","huître",0.530232558139535,0.167,"noncognate","V",1,1263.13308609204
28,"V","huître",0.530232558139535,0.167,"noncognate","V",1,1003.99706514065
28,"A","image",0.92,1,"cognate","V",1,590.124857668661
28,"V","image",0.92,1,"cognate","V",1,506.695920593376
28,"A","immeuble",0.459016393442623,0,"noncognate","V",1,945.867953855881
28,"V","immeuble",0.459016393442623,0,"noncognate","V",1,997.686828838128
28,"A","incident",0.5373134,1,"cognate","V",1,771.642320231323
28,"V","incident",0.5373134,1,"cognate","V",1,693.556743707109
28,"A","insecte",0.8,0.857,"cognate","V",1,1056.26444477037
28,"V","insecte",0.8,0.857,"cognate","V",1,1194.0545357641
28,"A","jambe",0.352941176470588,0,"noncognate","V",1,1148.62599812362
28,"V","jambe",0.352941176470588,0,"noncognate","V",1,783.498299357232
28,"A","jardin",0.572549,0.667,"cognate","V",1,987.165123088039
28,"V","jardin",0.572549,0.667,"cognate","V",1,1561.26239063035
28,"A","jeunesse",0.49,0.125,"noncognate","V",1,1031.02666407186
28,"V","jeunesse",0.49,0.125,"noncognate","V",1,1630.3434155595
28,"A","journée",0.4,0,"noncognate","V",1,1328.14100171214
